-1.0	35
-0.99	12
-0.98	15
-0.97	18
-0.96	8
-0.95	3
-0.94	6
-0.93	6
-0.92	6
-0.91	7
-0.9	1
-0.89	8
-0.88	3
-0.87	3
-0.86	5
-0.85	1
-0.84	11
-0.83	6
-0.82	7
-0.81	7
-0.8	8
-0.79	7
-0.78	9
-0.77	5
-0.76	5
-0.75	4
-0.74	9
-0.73	6
-0.72	8
-0.71	8
-0.7	15
-0.69	7
-0.68	11
-0.67	15
-0.66	9
-0.65	17
-0.64	17
-0.63	14
-0.62	18
-0.61	21
-0.6	23
-0.59	28
-0.58	50
-0.57	41
-0.56	38
-0.55	64
-0.54	90
-0.53	119
-0.52	225
-0.51	366
-0.5	607
-0.49	992
-0.48	1522
-0.47	2324
-0.46	3214
-0.45	4415
-0.44	5733
-0.43	7129
-0.42	8336
-0.41	8985
-0.4	9815
-0.39	9851
-0.38	9411
-0.37	8828
-0.36	7934
-0.35	7021
-0.34	5974
-0.33	4900
-0.32	4182
-0.31	3350
-0.3	2648
-0.29	2244
-0.28	1684
-0.27	1366
-0.26	1115
-0.25	964
-0.24	744
-0.23	686
-0.22	515
-0.21	475
-0.2	343
-0.19	334
-0.18	278
-0.17	238
-0.16	169
-0.15	202
-0.14	149
-0.13	151
-0.12	111
-0.11	123
-0.1	90
-0.09	105
-0.08	100
-0.07	81
-0.06	84
-0.05	78
-0.04	76
-0.03	69
-0.02	53
-0.01	67
-0.0	56
0.01	68
0.02	54
0.03	60
0.04	41
0.05	43
0.06	49
0.07	48
0.08	33
0.09	48
0.1	37
0.11	52
0.12	42
0.13	31
0.14	51
0.15	39
0.16	40
0.17	30
0.18	39
0.19	40
0.2	36
0.21	37
0.22	37
0.23	26
0.24	38
0.25	28
0.26	32
0.27	37
0.28	33
0.29	39
0.3	25
0.31	25
0.32	31
0.33	18
0.34	40
0.35	36
0.36	36
0.37	32
0.38	23
0.39	27
0.4	25
0.41	25
0.42	19
0.43	25
0.44	30
0.45	24
0.46	32
0.47	28
0.48	29
0.49	15
0.5	26
0.51	18
0.52	23
0.53	17
0.54	25
0.55	15
0.56	17
0.57	19
0.58	21
0.59	11
0.6	31
0.61	15
0.62	17
0.63	18
0.64	11
0.65	25
0.66	22
0.67	26
0.68	16
0.69	21
0.7	15
0.71	15
0.72	15
0.73	13
0.74	15
0.75	18
0.76	19
0.77	15
0.78	16
0.79	24
0.8	13
0.81	12
0.82	11
0.83	16
0.84	20
0.85	23
0.86	8
0.87	14
0.88	15
0.89	12
0.9	10
0.91	14
0.92	19
0.93	14
0.94	12
0.95	17
0.96	18
0.97	26
0.98	13
0.99	24
1.0	6248
