-1.0	3772
-0.99	1914
-0.98	1103
-0.97	928
-0.96	1083
-0.95	905
-0.94	965
-0.93	803
-0.92	647
-0.91	644
-0.9	772
-0.89	680
-0.88	360
-0.87	629
-0.86	609
-0.85	556
-0.84	581
-0.83	438
-0.82	518
-0.81	421
-0.8	630
-0.79	511
-0.78	400
-0.77	570
-0.76	468
-0.75	597
-0.74	400
-0.73	439
-0.72	460
-0.71	480
-0.7	489
-0.69	538
-0.68	606
-0.67	755
-0.66	517
-0.65	557
-0.64	666
-0.63	649
-0.62	722
-0.61	857
-0.6	545
-0.59	666
-0.58	643
-0.57	783
-0.56	787
-0.55	776
-0.54	842
-0.53	780
-0.52	1073
-0.51	1053
-0.5	1097
-0.49	847
-0.48	1323
-0.47	1285
-0.46	1395
-0.45	1279
-0.44	1241
-0.43	1260
-0.42	1255
-0.41	1519
-0.4	1668
-0.39	1606
-0.38	1998
-0.37	1654
-0.36	1826
-0.35	1842
-0.34	2648
-0.33	2516
-0.32	3022
-0.31	2934
-0.3	3293
-0.29	3471
-0.28	4058
-0.27	4406
-0.26	5776
-0.25	6276
-0.24	8528
-0.23	10469
-0.22	15283
-0.21	21918
-0.2	31705
-0.19	47434
-0.18	69526
-0.17	104217
-0.16	152544
-0.15	216247
-0.14	305526
-0.13	416073
-0.12	551212
-0.11	715019
-0.1	889476
-0.09	1073716
-0.08	1241825
-0.07	1410600
-0.06	1528536
-0.05	1609344
-0.04	1643431
-0.03	1632059
-0.02	1566781
-0.01	1470196
-0.0	1335504
0.01	1197992
0.02	1049124
0.03	898950
0.04	762708
0.05	637605
0.06	529070
0.07	438100
0.08	359708
0.09	295591
0.1	244330
0.11	202540
0.12	168871
0.13	142605
0.14	119969
0.15	102210
0.16	88563
0.17	73365
0.18	65637
0.19	56498
0.2	47928
0.21	43244
0.22	37467
0.23	33549
0.24	30661
0.25	25712
0.26	24847
0.27	21884
0.28	19742
0.29	18814
0.3	18154
0.31	16702
0.32	15492
0.33	14810
0.34	14187
0.35	13557
0.36	11979
0.37	12012
0.38	11054
0.39	11476
0.4	11359
0.41	10502
0.42	10359
0.43	10537
0.44	9713
0.45	9790
0.46	8963
0.47	9131
0.48	8494
0.49	9378
0.5	8603
0.51	8453
0.52	9414
0.53	7903
0.54	8559
0.55	8014
0.56	8076
0.57	7822
0.58	8532
0.59	7331
0.6	7405
0.61	7025
0.62	8164
0.63	7513
0.64	7202
0.65	7352
0.66	7195
0.67	7100
0.68	6563
0.69	6257
0.7	5960
0.71	6203
0.72	6610
0.73	6556
0.74	6341
0.75	7017
0.76	6437
0.77	5892
0.78	6247
0.79	6097
0.8	5872
0.81	5366
0.82	5674
0.83	5072
0.84	5177
0.85	4963
0.86	5377
0.87	5214
0.88	5383
0.89	4435
0.9	5052
0.91	5295
0.92	4588
0.93	4605
0.94	4531
0.95	4532
0.96	5248
0.97	4992
0.98	5905
0.99	8082
1.0	1205109
