-1.0	40
-0.99	21
-0.98	22
-0.97	11
-0.96	18
-0.95	10
-0.94	7
-0.93	8
-0.92	7
-0.91	7
-0.9	9
-0.89	8
-0.88	13
-0.87	3
-0.86	11
-0.85	6
-0.84	3
-0.83	12
-0.82	6
-0.81	9
-0.8	8
-0.79	9
-0.78	12
-0.77	10
-0.76	10
-0.75	9
-0.74	13
-0.73	11
-0.72	12
-0.71	9
-0.7	6
-0.69	11
-0.68	15
-0.67	12
-0.66	14
-0.65	10
-0.64	18
-0.63	34
-0.62	28
-0.61	46
-0.6	33
-0.59	42
-0.58	26
-0.57	33
-0.56	69
-0.55	81
-0.54	120
-0.53	178
-0.52	260
-0.51	396
-0.5	670
-0.49	1109
-0.48	1705
-0.47	2517
-0.46	3699
-0.45	5065
-0.44	6519
-0.43	8042
-0.42	9698
-0.41	10655
-0.4	11284
-0.39	11557
-0.38	11182
-0.37	10527
-0.36	9779
-0.35	8488
-0.34	7244
-0.33	6295
-0.32	5174
-0.31	4224
-0.3	3408
-0.29	2834
-0.28	2208
-0.27	1879
-0.26	1424
-0.25	1282
-0.24	1134
-0.23	935
-0.22	813
-0.21	671
-0.2	512
-0.19	465
-0.18	418
-0.17	352
-0.16	260
-0.15	289
-0.14	276
-0.13	226
-0.12	214
-0.11	157
-0.1	128
-0.09	138
-0.08	161
-0.07	130
-0.06	104
-0.05	108
-0.04	107
-0.03	94
-0.02	85
-0.01	75
-0.0	84
0.01	64
0.02	95
0.03	88
0.04	64
0.05	65
0.06	60
0.07	61
0.08	62
0.09	59
0.1	65
0.11	53
0.12	53
0.13	36
0.14	51
0.15	59
0.16	53
0.17	58
0.18	34
0.19	60
0.2	85
0.21	38
0.22	56
0.23	43
0.24	51
0.25	33
0.26	40
0.27	38
0.28	40
0.29	41
0.3	30
0.31	38
0.32	37
0.33	47
0.34	35
0.35	49
0.36	41
0.37	48
0.38	24
0.39	35
0.4	33
0.41	21
0.42	35
0.43	28
0.44	31
0.45	31
0.46	29
0.47	26
0.48	43
0.49	26
0.5	26
0.51	32
0.52	27
0.53	29
0.54	23
0.55	26
0.56	23
0.57	31
0.58	36
0.59	25
0.6	31
0.61	15
0.62	25
0.63	15
0.64	25
0.65	25
0.66	20
0.67	22
0.68	34
0.69	18
0.7	18
0.71	27
0.72	18
0.73	26
0.74	21
0.75	13
0.76	18
0.77	11
0.78	14
0.79	15
0.8	14
0.81	14
0.82	13
0.83	14
0.84	22
0.85	11
0.86	18
0.87	17
0.88	18
0.89	17
0.9	24
0.91	14
0.92	21
0.93	20
0.94	20
0.95	23
0.96	28
0.97	25
0.98	30
0.99	28
1.0	7320
