-1.0	61
-0.99	20
-0.98	18
-0.97	22
-0.96	22
-0.95	13
-0.94	21
-0.93	13
-0.92	9
-0.91	5
-0.9	5
-0.89	14
-0.88	10
-0.87	7
-0.86	12
-0.85	6
-0.84	10
-0.83	17
-0.82	15
-0.81	8
-0.8	10
-0.79	12
-0.78	10
-0.77	14
-0.76	17
-0.75	20
-0.74	9
-0.73	18
-0.72	12
-0.71	11
-0.7	15
-0.69	10
-0.68	20
-0.67	22
-0.66	24
-0.65	16
-0.64	17
-0.63	22
-0.62	46
-0.61	39
-0.6	58
-0.59	58
-0.58	49
-0.57	57
-0.56	89
-0.55	110
-0.54	224
-0.53	260
-0.52	448
-0.51	716
-0.5	1314
-0.49	2061
-0.48	3265
-0.47	4640
-0.46	6724
-0.45	9121
-0.44	11570
-0.43	14280
-0.42	16289
-0.41	17713
-0.4	19091
-0.39	19053
-0.38	18154
-0.37	16886
-0.36	15235
-0.35	12790
-0.34	10626
-0.33	8966
-0.32	7440
-0.31	5924
-0.3	4565
-0.29	3624
-0.28	2893
-0.27	2420
-0.26	1890
-0.25	1568
-0.24	1267
-0.23	1061
-0.22	918
-0.21	733
-0.2	572
-0.19	607
-0.18	426
-0.17	453
-0.16	359
-0.15	348
-0.14	337
-0.13	248
-0.12	213
-0.11	210
-0.1	192
-0.09	199
-0.08	176
-0.07	171
-0.06	163
-0.05	126
-0.04	146
-0.03	147
-0.02	126
-0.01	117
-0.0	121
0.01	120
0.02	119
0.03	88
0.04	107
0.05	88
0.06	101
0.07	102
0.08	74
0.09	81
0.1	101
0.11	89
0.12	59
0.13	66
0.14	70
0.15	91
0.16	76
0.17	85
0.18	72
0.19	65
0.2	69
0.21	57
0.22	67
0.23	58
0.24	58
0.25	58
0.26	54
0.27	63
0.28	65
0.29	63
0.3	67
0.31	47
0.32	29
0.33	83
0.34	59
0.35	73
0.36	61
0.37	49
0.38	68
0.39	53
0.4	52
0.41	50
0.42	56
0.43	29
0.44	45
0.45	42
0.46	49
0.47	48
0.48	28
0.49	47
0.5	47
0.51	30
0.52	37
0.53	44
0.54	41
0.55	34
0.56	35
0.57	39
0.58	27
0.59	28
0.6	35
0.61	38
0.62	34
0.63	20
0.64	44
0.65	24
0.66	53
0.67	44
0.68	35
0.69	40
0.7	21
0.71	41
0.72	42
0.73	38
0.74	21
0.75	32
0.76	37
0.77	35
0.78	31
0.79	36
0.8	35
0.81	33
0.82	20
0.83	23
0.84	22
0.85	36
0.86	12
0.87	27
0.88	17
0.89	36
0.9	33
0.91	27
0.92	30
0.93	29
0.94	18
0.95	28
0.96	37
0.97	39
0.98	35
0.99	53
1.0	11408
