-1.0	35
-0.99	24
-0.98	18
-0.97	9
-0.96	13
-0.95	13
-0.94	4
-0.93	4
-0.92	4
-0.91	10
-0.9	2
-0.89	4
-0.88	1
-0.87	5
-0.86	10
-0.85	6
-0.84	0
-0.83	16
-0.82	7
-0.81	8
-0.8	6
-0.79	10
-0.78	6
-0.77	5
-0.76	4
-0.75	18
-0.74	10
-0.73	9
-0.72	9
-0.71	5
-0.7	15
-0.69	10
-0.68	12
-0.67	12
-0.66	14
-0.65	11
-0.64	21
-0.63	14
-0.62	17
-0.61	23
-0.6	22
-0.59	71
-0.58	39
-0.57	43
-0.56	54
-0.55	69
-0.54	123
-0.53	198
-0.52	330
-0.51	443
-0.5	741
-0.49	1199
-0.48	1940
-0.47	2849
-0.46	3898
-0.45	5112
-0.44	6470
-0.43	7829
-0.42	9109
-0.41	9588
-0.4	9965
-0.39	9799
-0.38	9248
-0.37	8511
-0.36	7726
-0.35	6187
-0.34	5304
-0.33	4288
-0.32	3571
-0.31	2787
-0.3	2216
-0.29	1752
-0.28	1362
-0.27	1112
-0.26	867
-0.25	742
-0.24	618
-0.23	512
-0.22	418
-0.21	360
-0.2	329
-0.19	287
-0.18	212
-0.17	262
-0.16	180
-0.15	203
-0.14	142
-0.13	135
-0.12	138
-0.11	111
-0.1	84
-0.09	114
-0.08	92
-0.07	93
-0.06	92
-0.05	83
-0.04	57
-0.03	84
-0.02	59
-0.01	64
-0.0	62
0.01	55
0.02	76
0.03	54
0.04	55
0.05	53
0.06	46
0.07	49
0.08	44
0.09	45
0.1	42
0.11	60
0.12	46
0.13	36
0.14	47
0.15	42
0.16	39
0.17	37
0.18	38
0.19	48
0.2	48
0.21	30
0.22	40
0.23	35
0.24	30
0.25	38
0.26	19
0.27	42
0.28	33
0.29	53
0.3	39
0.31	31
0.32	46
0.33	40
0.34	24
0.35	47
0.36	26
0.37	38
0.38	34
0.39	26
0.4	26
0.41	37
0.42	24
0.43	25
0.44	39
0.45	18
0.46	26
0.47	23
0.48	22
0.49	18
0.5	24
0.51	20
0.52	18
0.53	29
0.54	22
0.55	31
0.56	21
0.57	19
0.58	26
0.59	25
0.6	17
0.61	23
0.62	23
0.63	23
0.64	19
0.65	25
0.66	17
0.67	22
0.68	19
0.69	20
0.7	27
0.71	12
0.72	13
0.73	17
0.74	18
0.75	20
0.76	17
0.77	24
0.78	18
0.79	23
0.8	14
0.81	19
0.82	11
0.83	16
0.84	20
0.85	20
0.86	21
0.87	16
0.88	19
0.89	12
0.9	12
0.91	15
0.92	15
0.93	18
0.94	18
0.95	21
0.96	22
0.97	27
0.98	18
0.99	26
1.0	6447
