-1.0	18
-0.99	5
-0.98	11
-0.97	5
-0.96	1
-0.95	0
-0.94	4
-0.93	4
-0.92	2
-0.91	5
-0.9	3
-0.89	2
-0.88	2
-0.87	3
-0.86	2
-0.85	3
-0.84	3
-0.83	7
-0.82	3
-0.81	2
-0.8	1
-0.79	2
-0.78	7
-0.77	5
-0.76	3
-0.75	14
-0.74	5
-0.73	7
-0.72	4
-0.71	1
-0.7	8
-0.69	6
-0.68	13
-0.67	6
-0.66	9
-0.65	9
-0.64	12
-0.63	11
-0.62	15
-0.61	7
-0.6	11
-0.59	13
-0.58	27
-0.57	17
-0.56	51
-0.55	43
-0.54	68
-0.53	93
-0.52	166
-0.51	240
-0.5	415
-0.49	630
-0.48	1003
-0.47	1634
-0.46	2194
-0.45	3101
-0.44	3891
-0.43	4773
-0.42	5551
-0.41	6077
-0.4	6601
-0.39	6938
-0.38	6570
-0.37	6388
-0.36	5629
-0.35	5067
-0.34	4453
-0.33	3739
-0.32	3108
-0.31	2523
-0.3	2119
-0.29	1705
-0.28	1433
-0.27	1172
-0.26	931
-0.25	751
-0.24	626
-0.23	583
-0.22	447
-0.21	382
-0.2	290
-0.19	267
-0.18	220
-0.17	175
-0.16	199
-0.15	166
-0.14	171
-0.13	137
-0.12	103
-0.11	104
-0.1	94
-0.09	89
-0.08	85
-0.07	69
-0.06	67
-0.05	48
-0.04	71
-0.03	38
-0.02	69
-0.01	31
-0.0	43
0.01	41
0.02	47
0.03	46
0.04	59
0.05	40
0.06	60
0.07	42
0.08	32
0.09	22
0.1	35
0.11	27
0.12	28
0.13	40
0.14	32
0.15	26
0.16	42
0.17	31
0.18	35
0.19	24
0.2	31
0.21	30
0.22	26
0.23	23
0.24	26
0.25	21
0.26	27
0.27	29
0.28	25
0.29	23
0.3	21
0.31	27
0.32	36
0.33	25
0.34	20
0.35	20
0.36	23
0.37	28
0.38	33
0.39	23
0.4	13
0.41	21
0.42	19
0.43	14
0.44	14
0.45	17
0.46	12
0.47	22
0.48	24
0.49	24
0.5	24
0.51	27
0.52	15
0.53	20
0.54	18
0.55	13
0.56	18
0.57	12
0.58	19
0.59	25
0.6	16
0.61	25
0.62	14
0.63	15
0.64	6
0.65	12
0.66	9
0.67	5
0.68	26
0.69	15
0.7	11
0.71	10
0.72	10
0.73	10
0.74	13
0.75	21
0.76	17
0.77	9
0.78	12
0.79	7
0.8	11
0.81	16
0.82	10
0.83	7
0.84	10
0.85	14
0.86	13
0.87	11
0.88	5
0.89	10
0.9	9
0.91	9
0.92	8
0.93	12
0.94	16
0.95	16
0.96	12
0.97	11
0.98	19
0.99	25
1.0	4425
