-1.0	11
-0.99	13
-0.98	6
-0.97	5
-0.96	7
-0.95	8
-0.94	5
-0.93	4
-0.92	2
-0.91	5
-0.9	5
-0.89	7
-0.88	4
-0.87	3
-0.86	2
-0.85	0
-0.84	3
-0.83	2
-0.82	3
-0.81	4
-0.8	3
-0.79	7
-0.78	6
-0.77	8
-0.76	5
-0.75	3
-0.74	1
-0.73	4
-0.72	4
-0.71	2
-0.7	4
-0.69	5
-0.68	3
-0.67	12
-0.66	8
-0.65	2
-0.64	5
-0.63	3
-0.62	13
-0.61	14
-0.6	16
-0.59	30
-0.58	17
-0.57	25
-0.56	31
-0.55	48
-0.54	60
-0.53	103
-0.52	154
-0.51	230
-0.5	429
-0.49	673
-0.48	1017
-0.47	1628
-0.46	2212
-0.45	2939
-0.44	3687
-0.43	4363
-0.42	5098
-0.41	5593
-0.4	6016
-0.39	5927
-0.38	5590
-0.37	5143
-0.36	4503
-0.35	3922
-0.34	3459
-0.33	2690
-0.32	2220
-0.31	1790
-0.3	1481
-0.29	1113
-0.28	884
-0.27	802
-0.26	587
-0.25	475
-0.24	448
-0.23	313
-0.22	255
-0.21	224
-0.2	205
-0.19	154
-0.18	147
-0.17	145
-0.16	115
-0.15	98
-0.14	86
-0.13	91
-0.12	77
-0.11	71
-0.1	69
-0.09	57
-0.08	66
-0.07	56
-0.06	48
-0.05	40
-0.04	45
-0.03	40
-0.02	32
-0.01	38
-0.0	35
0.01	24
0.02	36
0.03	25
0.04	28
0.05	36
0.06	22
0.07	23
0.08	26
0.09	26
0.1	19
0.11	26
0.12	25
0.13	18
0.14	21
0.15	27
0.16	16
0.17	24
0.18	27
0.19	21
0.2	24
0.21	17
0.22	17
0.23	22
0.24	13
0.25	19
0.26	14
0.27	19
0.28	20
0.29	18
0.3	15
0.31	18
0.32	16
0.33	15
0.34	15
0.35	17
0.36	21
0.37	12
0.38	13
0.39	17
0.4	15
0.41	15
0.42	22
0.43	9
0.44	18
0.45	16
0.46	15
0.47	10
0.48	7
0.49	9
0.5	9
0.51	10
0.52	6
0.53	21
0.54	12
0.55	10
0.56	12
0.57	11
0.58	11
0.59	7
0.6	8
0.61	11
0.62	7
0.63	7
0.64	9
0.65	12
0.66	6
0.67	13
0.68	9
0.69	8
0.7	11
0.71	10
0.72	6
0.73	9
0.74	9
0.75	8
0.76	7
0.77	7
0.78	16
0.79	10
0.8	2
0.81	4
0.82	6
0.83	12
0.84	8
0.85	3
0.86	12
0.87	7
0.88	2
0.89	6
0.9	6
0.91	6
0.92	7
0.93	9
0.94	7
0.95	9
0.96	7
0.97	10
0.98	13
0.99	12
1.0	3626
