-1.0	17
-0.99	0
-0.98	8
-0.97	7
-0.96	1
-0.95	4
-0.94	2
-0.93	3
-0.92	5
-0.91	3
-0.9	4
-0.89	1
-0.88	3
-0.87	0
-0.86	2
-0.85	1
-0.84	2
-0.83	4
-0.82	3
-0.81	3
-0.8	2
-0.79	3
-0.78	1
-0.77	7
-0.76	6
-0.75	6
-0.74	4
-0.73	4
-0.72	11
-0.71	5
-0.7	3
-0.69	2
-0.68	3
-0.67	5
-0.66	10
-0.65	7
-0.64	10
-0.63	5
-0.62	13
-0.61	10
-0.6	14
-0.59	9
-0.58	18
-0.57	10
-0.56	27
-0.55	35
-0.54	36
-0.53	46
-0.52	91
-0.51	147
-0.5	244
-0.49	384
-0.48	621
-0.47	989
-0.46	1391
-0.45	1925
-0.44	2653
-0.43	3183
-0.42	3788
-0.41	4143
-0.4	4691
-0.39	4829
-0.38	4736
-0.37	4560
-0.36	4261
-0.35	3892
-0.34	3431
-0.33	2963
-0.32	2453
-0.31	2000
-0.3	1824
-0.29	1434
-0.28	1211
-0.27	992
-0.26	835
-0.25	661
-0.24	618
-0.23	461
-0.22	406
-0.21	324
-0.2	298
-0.19	255
-0.18	223
-0.17	188
-0.16	147
-0.15	125
-0.14	124
-0.13	96
-0.12	82
-0.11	77
-0.1	70
-0.09	64
-0.08	59
-0.07	50
-0.06	46
-0.05	42
-0.04	41
-0.03	33
-0.02	24
-0.01	19
-0.0	31
0.01	36
0.02	24
0.03	29
0.04	27
0.05	32
0.06	38
0.07	26
0.08	33
0.09	33
0.1	18
0.11	19
0.12	20
0.13	12
0.14	28
0.15	17
0.16	16
0.17	21
0.18	17
0.19	16
0.2	16
0.21	16
0.22	12
0.23	15
0.24	17
0.25	14
0.26	22
0.27	15
0.28	15
0.29	16
0.3	16
0.31	19
0.32	13
0.33	13
0.34	15
0.35	15
0.36	13
0.37	15
0.38	18
0.39	12
0.4	10
0.41	10
0.42	15
0.43	12
0.44	8
0.45	11
0.46	7
0.47	8
0.48	6
0.49	10
0.5	6
0.51	8
0.52	4
0.53	5
0.54	7
0.55	9
0.56	5
0.57	13
0.58	11
0.59	12
0.6	9
0.61	12
0.62	6
0.63	6
0.64	10
0.65	9
0.66	8
0.67	8
0.68	11
0.69	7
0.7	9
0.71	6
0.72	6
0.73	3
0.74	6
0.75	15
0.76	7
0.77	9
0.78	3
0.79	7
0.8	5
0.81	10
0.82	5
0.83	3
0.84	2
0.85	5
0.86	5
0.87	6
0.88	2
0.89	4
0.9	3
0.91	7
0.92	7
0.93	7
0.94	13
0.95	12
0.96	15
0.97	6
0.98	16
0.99	12
1.0	3101
