-1.0	14
-0.99	6
-0.98	1
-0.97	2
-0.96	5
-0.95	0
-0.94	5
-0.93	2
-0.92	2
-0.91	0
-0.9	3
-0.89	4
-0.88	2
-0.87	0
-0.86	1
-0.85	2
-0.84	4
-0.83	6
-0.82	4
-0.81	4
-0.8	3
-0.79	3
-0.78	4
-0.77	2
-0.76	5
-0.75	3
-0.74	6
-0.73	2
-0.72	2
-0.71	3
-0.7	3
-0.69	6
-0.68	7
-0.67	7
-0.66	5
-0.65	7
-0.64	2
-0.63	2
-0.62	12
-0.61	12
-0.6	7
-0.59	15
-0.58	17
-0.57	17
-0.56	23
-0.55	19
-0.54	37
-0.53	51
-0.52	111
-0.51	163
-0.5	265
-0.49	383
-0.48	619
-0.47	978
-0.46	1295
-0.45	1812
-0.44	2304
-0.43	2929
-0.42	3418
-0.41	3757
-0.4	3886
-0.39	4095
-0.38	3914
-0.37	3571
-0.36	3292
-0.35	2856
-0.34	2330
-0.33	1966
-0.32	1643
-0.31	1295
-0.3	1017
-0.29	816
-0.28	673
-0.27	530
-0.26	422
-0.25	328
-0.24	300
-0.23	224
-0.22	201
-0.21	162
-0.2	145
-0.19	102
-0.18	97
-0.17	82
-0.16	80
-0.15	62
-0.14	65
-0.13	56
-0.12	52
-0.11	40
-0.1	39
-0.09	37
-0.08	41
-0.07	42
-0.06	28
-0.05	26
-0.04	29
-0.03	21
-0.02	19
-0.01	17
-0.0	17
0.01	23
0.02	22
0.03	17
0.04	19
0.05	14
0.06	23
0.07	17
0.08	14
0.09	17
0.1	18
0.11	21
0.12	20
0.13	11
0.14	12
0.15	11
0.16	10
0.17	10
0.18	20
0.19	18
0.2	9
0.21	20
0.22	14
0.23	7
0.24	12
0.25	9
0.26	10
0.27	12
0.28	6
0.29	11
0.3	9
0.31	8
0.32	4
0.33	15
0.34	7
0.35	10
0.36	15
0.37	10
0.38	8
0.39	14
0.4	7
0.41	9
0.42	4
0.43	11
0.44	7
0.45	8
0.46	5
0.47	10
0.48	9
0.49	7
0.5	7
0.51	11
0.52	10
0.53	11
0.54	7
0.55	6
0.56	8
0.57	12
0.58	4
0.59	5
0.6	5
0.61	6
0.62	4
0.63	7
0.64	5
0.65	7
0.66	5
0.67	4
0.68	2
0.69	5
0.7	6
0.71	7
0.72	6
0.73	5
0.74	7
0.75	3
0.76	12
0.77	9
0.78	6
0.79	8
0.8	5
0.81	5
0.82	5
0.83	5
0.84	6
0.85	3
0.86	4
0.87	9
0.88	2
0.89	7
0.9	4
0.91	5
0.92	3
0.93	4
0.94	3
0.95	11
0.96	5
0.97	8
0.98	10
0.99	10
1.0	2476
