0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
-0.149	0.0	1
0.0	0.0	0
0.0	0.0	0
-0.156	0.0	1
-0.101	0.034	7
-0.084	0.025	35
-0.059	0.169	249
-0.04	0.196	1036
-0.041	0.18	3617
-0.025	0.195	8744
-0.003	0.216	17243
0.018	0.229	26989
0.036	0.239	35376
0.049	0.242	36654
0.055	0.244	32655
0.047	0.231	25143
0.044	0.227	19649
0.041	0.215	14636
0.039	0.198	10980
0.038	0.183	8361
0.041	0.175	6258
0.045	0.169	4773
0.055	0.181	3749
0.05	0.145	3024
0.057	0.146	2460
0.06	0.132	1920
0.057	0.097	1581
0.072	0.125	1229
0.08	0.121	964
0.085	0.115	771
0.1	0.135	634
0.105	0.115	476
0.112	0.105	336
0.127	0.132	245
0.136	0.136	148
0.174	0.202	128
0.156	0.15	76
0.219	0.239	37
0.209	0.213	16
0.279	0.319	7
0.456	0.472	3
0.209	0.0	1
0.0	0.0	0
0.0	0.0	0
0.166	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
-0.296	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
