-0.097	0.734	32
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.155	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	1
-0.028	0.835	6
-0.234	0.331	2
-0.046	0.563	6
-0.327	0.41	3
0.301	0.696	5
-0.154	0.193	8
-0.221	0.272	7
-0.289	0.445	14
-0.315	0.653	8
0.128	0.616	13
-0.171	0.678	28
-0.02	0.546	19
-0.122	0.512	30
-0.031	0.351	58
-0.047	0.279	213
-0.057	0.235	506
-0.063	0.201	1574
-0.057	0.207	3034
-0.055	0.21	7908
-0.046	0.224	12037
-0.043	0.221	25118
-0.034	0.229	32872
-0.018	0.243	61971
0.009	0.266	76960
0.038	0.286	131220
0.043	0.287	135315
0.031	0.27	187513
0.02	0.254	167875
0.016	0.245	220427
0.018	0.24	190747
0.019	0.227	231585
0.026	0.227	178861
0.03	0.225	191881
0.037	0.224	137394
0.046	0.225	140475
0.057	0.227	95701
0.066	0.226	94620
0.073	0.226	61989
0.071	0.212	58942
0.078	0.209	38491
0.082	0.204	37989
0.09	0.199	25695
0.099	0.198	25098
0.103	0.194	16805
0.107	0.181	14970
0.113	0.18	12608
0.125	0.185	11613
0.133	0.183	8871
0.139	0.173	7255
0.157	0.191	5519
0.154	0.173	5611
0.166	0.17	3845
0.182	0.193	3616
0.194	0.201	2387
0.208	0.206	2349
0.233	0.223	1509
0.237	0.212	1323
0.233	0.246	956
0.242	0.23	827
0.224	0.183	601
0.23	0.174	558
0.238	0.203	427
0.222	0.146	328
0.24	0.151	214
0.22	0.177	178
0.238	0.196	134
0.273	0.205	83
0.179	0.291	60
0.236	0.349	51
0.217	0.139	28
0.001	0.382	23
0.087	0.37	6
0.019	0.433	10
-0.318	0.391	6
0.115	0.245	5
-0.333	0.0	1
0.251	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
-0.73	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
-0.123	0.695	24
