0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.337	0.938	2
-0.181	0.003	2
0.0	0.0	0
-0.129	0.021	2
-0.351	0.0	1
0.078	0.355	9
-0.083	0.03	34
-0.046	0.196	244
-0.045	0.181	1048
-0.034	0.187	3621
-0.023	0.195	8660
-0.003	0.213	17427
0.02	0.229	26855
0.039	0.241	35373
0.051	0.24	36648
0.056	0.243	32560
0.049	0.232	25485
0.046	0.225	19424
0.044	0.217	14540
0.04	0.197	11118
0.039	0.184	8208
0.043	0.174	6408
0.049	0.172	4824
0.053	0.165	3883
0.055	0.155	2928
0.056	0.137	2374
0.065	0.146	1978
0.064	0.116	1537
0.075	0.129	1211
0.077	0.102	1002
0.096	0.136	827
0.095	0.119	657
0.099	0.092	453
0.118	0.121	327
0.146	0.178	223
0.137	0.128	155
0.17	0.197	118
0.182	0.186	63
0.178	0.17	51
0.202	0.196	19
0.16	0.026	3
0.574	0.602	2
1.0	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.434	0.312	2
0.0	0.0	0
0.189	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
