-0.166	0.729	32
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.438	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	1
-0.096	0.61	6
-0.209	0.295	2
-0.182	0.333	6
-0.419	0.505	3
-0.075	0.727	5
-0.155	0.123	8
-0.296	0.268	7
-0.329	0.471	14
-0.343	0.666	8
0.126	0.585	13
-0.209	0.589	28
-0.014	0.527	19
-0.157	0.51	30
-0.034	0.351	58
-0.043	0.269	213
-0.053	0.241	507
-0.05	0.199	1574
-0.044	0.205	3034
-0.041	0.209	7908
-0.032	0.222	12036
-0.029	0.219	25112
-0.02	0.227	32869
-0.006	0.24	61978
0.019	0.263	77056
0.047	0.284	131885
0.051	0.283	135855
0.04	0.267	188001
0.029	0.251	168150
0.026	0.245	221088
0.027	0.24	191290
0.024	0.226	231787
0.029	0.226	178971
0.032	0.225	191965
0.038	0.224	137476
0.045	0.226	140584
0.053	0.228	95798
0.06	0.227	94732
0.065	0.227	62056
0.06	0.214	58982
0.065	0.212	38520
0.066	0.207	38019
0.071	0.203	25714
0.077	0.204	25134
0.078	0.199	16831
0.078	0.186	14997
0.081	0.188	12631
0.089	0.194	11650
0.094	0.192	8912
0.095	0.181	7299
0.111	0.205	5567
0.101	0.186	5634
0.106	0.182	3858
0.117	0.207	3623
0.124	0.217	2393
0.133	0.224	2364
0.151	0.247	1523
0.145	0.243	1337
0.129	0.27	962
0.133	0.256	828
0.105	0.208	604
0.099	0.198	559
0.109	0.232	428
0.071	0.167	328
0.079	0.179	214
0.053	0.2	179
0.06	0.227	134
0.102	0.247	83
-0.007	0.274	60
0.046	0.367	51
-0.008	0.123	28
-0.196	0.319	23
-0.128	0.24	6
-0.14	0.36	10
-0.568	0.344	6
-0.173	0.337	5
-0.734	0.0	1
-0.123	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
-1.0	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
-0.281	0.721	24
