-1.0	0.0	1
0.119	0.249	2
0.016	0.416	9
0.026	0.241	15
-0.05	0.265	30
-0.052	0.395	19
-0.085	0.334	28
0.009	0.225	25
-0.048	0.288	30
-0.002	0.261	37
-0.003	0.301	42
-0.019	0.28	47
0.026	0.21	58
0.049	0.191	42
0.039	0.26	68
0.058	0.255	63
0.043	0.202	77
0.069	0.263	72
0.108	0.179	104
0.107	0.182	118
0.075	0.195	163
0.098	0.195	175
0.104	0.195	349
0.127	0.155	511
0.128	0.118	1286
0.133	0.108	2558
0.134	0.117	6835
0.133	0.112	10788
0.131	0.1	23468
0.128	0.098	30213
0.125	0.096	54169
0.123	0.095	60511
0.122	0.096	92591
0.121	0.099	90795
0.121	0.097	128055
0.124	0.106	119154
0.131	0.116	159808
0.149	0.151	141554
0.173	0.195	182604
0.184	0.214	150291
0.155	0.175	169614
0.14	0.15	129114
0.129	0.128	147924
0.127	0.123	112701
0.127	0.124	126522
0.129	0.129	94469
0.13	0.131	102907
0.129	0.132	74058
0.126	0.132	80076
0.125	0.138	55686
0.122	0.143	57876
0.115	0.148	39805
0.104	0.149	40153
0.093	0.15	27249
0.084	0.155	26073
0.071	0.155	21755
0.059	0.157	20640
0.05	0.157	16026
0.042	0.16	13918
0.038	0.169	10660
0.029	0.168	11369
0.029	0.184	7965
0.02	0.189	8263
0.003	0.175	5523
0.009	0.198	5588
0.002	0.205	3849
-0.001	0.223	3698
-0.007	0.235	2317
-0.004	0.251	2163
-0.02	0.244	1365
-0.013	0.275	1453
-0.036	0.266	868
-0.037	0.272	926
-0.029	0.287	599
-0.017	0.322	612
-0.029	0.322	418
-0.028	0.312	411
-0.038	0.304	229
-0.009	0.341	241
0.011	0.364	108
0.176	0.453	110
0.231	0.484	57
0.161	0.487	46
0.052	0.391	13
-0.147	0.051	6
-0.239	0.06	3
-0.429	0.474	3
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.196	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
