-1.0	0.0	1
-0.004	0.253	2
-0.093	0.383	9
-0.094	0.24	15
-0.167	0.258	30
-0.16	0.376	19
-0.196	0.332	28
-0.111	0.225	25
-0.164	0.27	30
-0.12	0.261	37
-0.118	0.309	42
-0.136	0.268	47
-0.096	0.209	58
-0.073	0.19	42
-0.079	0.248	68
-0.061	0.253	63
-0.079	0.2	77
-0.049	0.257	72
-0.014	0.184	104
-0.015	0.188	118
-0.048	0.192	163
-0.024	0.203	175
-0.018	0.199	349
0.004	0.165	512
0.003	0.125	1286
0.008	0.116	2558
0.01	0.126	6835
0.008	0.12	10788
0.006	0.108	23468
0.003	0.106	30213
-0.0	0.104	54169
-0.002	0.103	60511
-0.003	0.104	92591
-0.004	0.107	90796
-0.004	0.105	128056
-0.001	0.114	119154
0.006	0.125	159808
0.026	0.164	141554
0.053	0.213	182604
0.065	0.236	150292
0.034	0.192	169614
0.016	0.164	129114
0.005	0.138	147924
0.003	0.133	112701
0.003	0.134	126523
0.005	0.14	94469
0.006	0.142	102908
0.005	0.142	74058
0.002	0.142	80076
0.001	0.148	55688
-0.001	0.154	57876
-0.009	0.158	39805
-0.02	0.161	40153
-0.031	0.161	27249
-0.04	0.166	26073
-0.052	0.166	21755
-0.064	0.168	20640
-0.073	0.168	16026
-0.081	0.171	13918
-0.085	0.182	10660
-0.095	0.179	11369
-0.093	0.198	7965
-0.102	0.202	8263
-0.119	0.184	5523
-0.112	0.21	5588
-0.119	0.217	3849
-0.121	0.237	3698
-0.126	0.247	2317
-0.122	0.265	2163
-0.138	0.255	1365
-0.13	0.291	1453
-0.152	0.28	868
-0.153	0.286	926
-0.144	0.302	599
-0.129	0.343	612
-0.141	0.342	418
-0.141	0.33	411
-0.152	0.32	229
-0.12	0.359	241
-0.098	0.387	108
0.079	0.484	110
0.139	0.509	57
0.067	0.521	46
-0.056	0.411	13
-0.268	0.049	6
-0.354	0.055	3
-0.511	0.407	3
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.071	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
