-0.119	0.816	26
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.155	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
-0.028	0.835	6
-0.469	0.0	1
-0.055	0.629	5
-0.327	0.41	3
0.377	0.78	4
-0.154	0.193	8
-0.221	0.272	7
-0.337	0.465	12
-0.315	0.653	8
0.128	0.616	13
-0.177	0.69	27
-0.021	0.562	18
-0.122	0.512	30
-0.032	0.354	57
-0.047	0.28	211
-0.057	0.235	505
-0.063	0.202	1569
-0.057	0.207	3031
-0.055	0.21	7902
-0.046	0.224	12035
-0.043	0.221	25114
-0.034	0.229	32868
-0.018	0.243	61966
0.009	0.266	76952
0.038	0.286	131215
0.043	0.287	135308
0.031	0.27	187503
0.02	0.254	167865
0.016	0.245	220412
0.018	0.24	190742
0.019	0.227	231572
0.026	0.227	178851
0.03	0.225	191868
0.037	0.224	137381
0.046	0.225	140458
0.057	0.227	95690
0.066	0.226	94608
0.073	0.226	61982
0.071	0.212	58933
0.078	0.209	38482
0.082	0.204	37974
0.09	0.199	25693
0.099	0.198	25091
0.103	0.194	16796
0.107	0.181	14967
0.113	0.18	12606
0.125	0.185	11608
0.133	0.183	8870
0.139	0.173	7251
0.157	0.191	5515
0.154	0.173	5609
0.166	0.17	3845
0.182	0.193	3614
0.195	0.201	2386
0.209	0.206	2345
0.233	0.223	1509
0.237	0.212	1323
0.234	0.246	952
0.242	0.23	827
0.224	0.183	600
0.231	0.174	556
0.239	0.203	425
0.223	0.146	327
0.243	0.149	211
0.22	0.177	178
0.24	0.195	133
0.276	0.204	82
0.179	0.291	60
0.241	0.351	50
0.217	0.139	28
0.001	0.391	22
0.087	0.37	6
0.019	0.433	10
-0.381	0.401	5
0.115	0.245	5
-0.333	0.0	1
0.251	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
-0.73	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
-0.156	0.782	19
