0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.37	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.015	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.282	0.0	1
0.0	0.0	0
0.0	0.0	0
-0.121	0.058	3
-0.006	0.0	1
-0.028	0.005	2
-0.038	0.0	1
-0.022	0.029	9
0.042	0.216	22
0.002	0.05	56
0.003	0.081	113
-0.008	0.043	242
-0.007	0.041	259
-0.01	0.044	481
-0.011	0.054	520
-0.011	0.082	767
-0.017	0.044	735
-0.017	0.085	969
-0.01	0.105	832
-0.008	0.094	1030
0.009	0.126	858
0.047	0.216	1039
0.058	0.234	864
0.016	0.174	900
0.008	0.152	675
-0.007	0.127	776
-0.007	0.105	581
-0.013	0.103	638
-0.004	0.131	490
-0.003	0.146	549
-0.023	0.105	360
-0.024	0.11	392
-0.006	0.157	269
-0.031	0.122	292
-0.02	0.163	199
-0.049	0.146	164
-0.066	0.1	126
-0.064	0.108	120
-0.057	0.127	95
-0.075	0.158	98
-0.07	0.182	65
-0.111	0.092	53
-0.119	0.119	44
-0.118	0.128	44
-0.146	0.063	24
-0.135	0.185	21
-0.034	0.194	12
-0.113	0.263	10
-0.122	0.19	8
0.133	0.42	6
-0.143	0.207	9
-0.149	0.25	8
-0.275	0.0	1
0.001	0.509	6
0.8	0.0	1
-0.284	0.046	3
0.0	0.0	0
1.0	0.0	1
0.235	0.806	2
0.392	0.0	1
-0.206	0.0	1
-0.174	0.037	2
0.0	0.0	0
0.0	0.0	0
0.3	0.0	1
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
0.0	0.0	0
